"link","status","locationOfLink"
"http://www.startwithcookies.com",999,"https://laurenslatest.com/chocolate-chip-cookie-bars/"
"http://pintrest",999,"https://laurenslatest.com/key-lime-pie-sheet-cake/"
"http://www.justwhiskedaway.com",403,"https://laurenslatest.com/lemon-buttermilk-crumb-cake/"
"http://www.smallbatchtreats.com",403,"https://laurenslatest.com/lemon-buttermilk-crumb-cake/"
"http://www.kitchenaid.com/shop/major-appliances-1/ranges-2/ranges-3/-[KDRS505XSS]-402108/KDRS505XSS/",404,"https://laurenslatest.com/perfect-chocolate-cupcakes-with-peppermint-cream-cheese-frosting-kitchenaid-range-giveaway/"
"http://insidebrucrewlife.com/2013/06/dirty-berry-do…doughs-copycat/ ",999,"https://laurenslatest.com/the-puddin-doughnut-gourdoughs-copycat/"
"http://www.confessionsofacookbookqueen.com/2013/06/baby-rattler- worms-dirt-doughnuts-gourdoughs-copycat/",404,"https://laurenslatest.com/the-puddin-doughnut-gourdoughs-copycat/"
"http://wp.me/p3lZVb-zC",999,"https://laurenslatest.com/the-puddin-doughnut-gourdoughs-copycat/"
"http://caitlinwilsontextiles.com",403,"https://laurenslatest.com/perfect-chocolate-cupcakes-with-easy-vanilla-frosting/"
"http://caitlinwilson.com/cwd-contributor-new-years-eve-recipe/",403,"https://laurenslatest.com/perfect-chocolate-cupcakes-with-easy-vanilla-frosting/"
"http://www.bhg.com/blogs/delish-dish/2013/06/17/strawberry-pavlova-with-mint/",404,"https://laurenslatest.com/strawberry-pavlova-with-mint/"
"https://www.youcaring.com/childreninthevillageofambatomirahavavymadagascar-826113",404,"https://laurenslatest.com/this-week-at-the-brennans-17/"
"http://www.notsoperfectlife.com",999,"https://laurenslatest.com/blueberry-lemon-muffins-gluten-free/"
"http://www.privateselection.com/finishingbutters/",403,"https://laurenslatest.com/gluten-free-cheddar-bay-biscuits/"
"http://www.reamesfoods.com/frozen-egg-noodles/",403,"https://laurenslatest.com/chicken-noodle-soup-with-homemade-noodles/"
"http://manifestingmydestiny.com/",403,"https://laurenslatest.com/whole-wheat-butternut-squash-chorizo-quesadillas/"
"http://chronicventure.com/",999,"https://laurenslatest.com/southern-style-biscuits-with-sweet-maple-sausage-gravy/"
"http://mexigarian.wordpress.com",500,"https://laurenslatest.com/snickers-stuffed-loaded-peanut-butter-oatmeal-cookies/"
"http://www.marykatherinemckenzie.com",404,"https://laurenslatest.com/claudias-perfect-3-minute-mug-brownie/"
"https://laurenslatest.com/claudias-perfect-3-minute%20mug-brownie/",404,"https://laurenslatest.com/claudias-perfect-3-minute-mug-brownie/"
"https://laurenslatest.com/chocolate-mint-truffle-cookies/img_4623/",404,"https://laurenslatest.com/chocolate-mint-truffle-cookies/"
"http://www.fredmeyer.com",403,"https://laurenslatest.com/gingerbread-marshmallow-fudge/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-1/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-2/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-3/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-4/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-5/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-6/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-7/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-8/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-9/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/rolls-10/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/cinnamon-roll-christmas-tree-from-laurens-latest-perfect-for-christmas-breakfast/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/cinnamon-roll-christmas-tree-from-laurens-latest-perfect-for-the-holidays/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/kitchenaid-2/",404,"https://laurenslatest.com/cinnamon-roll-christmas-tree-kitchenaid-7-qt-mixer-giveaway/"
"http://www.chebe.com",403,"https://laurenslatest.com/sweet-potato-pulled-pork-sliders/"
"http://flowerandsugar.com",999,"https://laurenslatest.com/sweet-potato-pulled-pork-sliders/"
"http://ConfectionistConfessions.com",999,"https://laurenslatest.com/bacon-parmesan-egg-cups-for-mothers-day/"
"http://thefigtree.blogspot.com",404,"https://laurenslatest.com/no-knead-crescent-rolls-with-cinnamon-orange-butter/"
"http://su.pr/2KBcCI",999,"https://laurenslatest.com/fresh-mini-homemade-bagels/"
"https://laurenslatest.com/savory-scallion-cheddar-waffles-hash-browns/img_0090/",404,"https://laurenslatest.com/savory-scallion-cheddar-waffles-hash-browns/"
"http://www.racing-rewards.com/",999,"https://laurenslatest.com/lemon-ricotta-pancakes/"
"http://cupcakesandkalechips.com/",403,"https://laurenslatest.com/welcome-baby-eddie/"
"http://www.dailydishblog.com",999,"https://laurenslatest.com/mini-chocolate-chip-doughnut-pancake-dippers/"
"https://laurenslatest.com/magazines-com-giveaway/",404,"https://laurenslatest.com/pumpkin-cream-cheese-topped-cinnamon-vanilla-crepes/"
"https://www.advocare.com/150435851/Products/default.aspx",999,"https://laurenslatest.com/join-the-laurens-latest-dietbet/"
"http://www.teambeachbody.com/jessmomof3",999,"https://laurenslatest.com/the-best-zucchini-brownies/"
"http://gordonsgreatest.com",999,"https://laurenslatest.com/pregnancy-update-weeks-36-37/"
"http://preggopager.com",999,"https://laurenslatest.com/pregnancy-update-weeks-36-37/"
"http://www.madcookiereviews.com",999,"https://laurenslatest.com/spinach-artichoke-lasagna-florentine-style/"
"http://www.stacymakescents.com",403,"https://laurenslatest.com/spinach-artichoke-lasagna-florentine-style/"
"http://www.sprinkledwithjules.com/",400,"https://laurenslatest.com/make-ahead-chocolate-chip-cookie-mix/"
"http://becausefoodislove.com",403,"https://laurenslatest.com/soft-chewy-gingerdoodle-sandwich-cookies/"
"http://Comcast",999,"https://laurenslatest.com/soft-chewy-gingerdoodle-sandwich-cookies/"
"http://www.moen.com",403,"https://laurenslatest.com/my-new-kitchen/"
"http://www.elitegraniteandmarble.com",999,"https://laurenslatest.com/my-new-kitchen/"
"http://bonnemaman.elsstore.com/view/category/28821-preserves/",999,"https://laurenslatest.com/grilled-asian-sweet-and-spicy-chicken-skewers-over-brown-rice/"
"http://aspicyperspective.com/2011/01/crispy-rosemary-hummus.html",404,"https://laurenslatest.com/roasted-garlic-white-bean-hummus/"
"http://app.socialspark.com/disclosure_clicks",404,"https://laurenslatest.com/mini-salad-pita-pockets/"
"http://app.socialspark.com/clicks",404,"https://laurenslatest.com/mini-salad-pita-pockets/"
"https://laurenslatest.com/ipad-mini-butterball-cookbook-plus-app-giveaway",404,"https://laurenslatest.com/tomato-basil-alphabet-soup-with-mini-turkey-meatballs/"
"http://bakerette.com/",404,"https://laurenslatest.com/tomato-basil-alphabet-soup-with-mini-turkey-meatballs/"
"http://www.chobani.com/img/nutrition/pdfs/subitoutplusitup-factsheet.pdf",404,"https://laurenslatest.com/packing-healthy-lunches-for-back-to-school/"
"https://laurenslatest.com/category/giveaways/",404,"https://laurenslatest.com/ooey-gooey-caramel-pumpkin-blondies-with-chocolate-and-walnuts/"
"http://www.melecotte.com/2011/01/fat_witch_bakery_blondies/",500,"https://laurenslatest.com/ooey-gooey-caramel-pumpkin-blondies-with-chocolate-and-walnuts/"
"http://www.mrs-alanas-miscellany.com/",999,"https://laurenslatest.com/ooey-gooey-caramel-pumpkin-blondies-with-chocolate-and-walnuts/"
"http://www.artsyfartsymama.com/2012/11/pinteresting-features-n-shtuff-56.html",404,"https://laurenslatest.com/ooey-gooey-caramel-pumpkin-blondies-with-chocolate-and-walnuts/"
"http://www.bitsofsweetness.com",403,"https://laurenslatest.com/50-easy-tips-for-a-healthy-lifestyle/"
"http://westcoastcapri.com",400,"https://laurenslatest.com/50-easy-tips-for-a-healthy-lifestyle/"
"http://lecreusetpairings.com/",999,"https://laurenslatest.com/orange-hoisin-glazed-pork-medallions-with-pineapple-fried-brown-rice/"
"http://pinterest.com/lecreuset/photo-contest-le-creuset-pairings/",404,"https://laurenslatest.com/orange-hoisin-glazed-pork-medallions-with-pineapple-fried-brown-rice/"
"http://www.cdoshopper.com/",999,"https://laurenslatest.com/blakes-sweet-scones/"
"http://www.bhg.com/blogs/delish-dish/2013/02/25/cornmeal-blueberry-scones/",404,"https://laurenslatest.com/cornmeal-blueberry-scones/"
"https://laurenslatest.com/kevinandamanda.com",404,"https://laurenslatest.com/smore-bar-party/"
"http://www.nostalgiaproducts.com",403,"https://laurenslatest.com/smore-bar-party/"
"https://www.advocare.com/150435851/24daychallenge/default.aspx",999,"https://laurenslatest.com/high-protein-ranch-dip-dressing/"
"http://www.superior-physique.com/our-team",404,"https://laurenslatest.com/2-month-diet-exercise-update/"
"https://picasaweb.google.com/lh/photo/PCC4I_UPmLLGMENie2UyvQ",404,"https://laurenslatest.com/spicy-shrimp-with-grilled-pineapple-and-coconut-rice-pilaf/"
"https://picasaweb.google.com/lh/photo/oyYPF0iVPhdqzUBAucC4Dw",404,"https://laurenslatest.com/spicy-shrimp-with-grilled-pineapple-and-coconut-rice-pilaf/"
"https://picasaweb.google.com/lh/photo/zAhdj9Iyn5ABYtGajwJrsw",404,"https://laurenslatest.com/spicy-shrimp-with-grilled-pineapple-and-coconut-rice-pilaf/"
"https://picasaweb.google.com/lh/photo/k-d0niAIiwJDE8JSpuAksg",404,"https://laurenslatest.com/spicy-shrimp-with-grilled-pineapple-and-coconut-rice-pilaf/"
"https://laurenslatest.com/star-fine-foods-giveaway/",404,"https://laurenslatest.com/sweet-potato-mini-loaves-with-orange-cinnamon-honey-butter/"
"http://thefauxmartha.com/2011/09/03/mini-pumpkin-loaves/",404,"https://laurenslatest.com/sweet-potato-mini-loaves-with-orange-cinnamon-honey-butter/"
"http://www.fsboowners.com",403,"https://laurenslatest.com/10-minute-broccoli-cheese-soup/"
"https://picasaweb.google.com/lh/photo/xpw9kSoaLohItI6JCmcMog",404,"https://laurenslatest.com/blue-cheese-filled-bacon-wrapped-mushrooms/"
"http://www.fromthefirstbite.com",999,"https://laurenslatest.com/pizza-stuffed-mushrooms/"
"http://www.fromthefirstbite.com/2011/03/just-about-best-side-dish-ever-in-my.html",999,"https://laurenslatest.com/pizza-stuffed-mushrooms/"
"http://honeyiamthehelp.com",403,"https://laurenslatest.com/homemade-crullers/"
"http://www.kitchenaid.com/shop/-[KFCS22EVMS]-402195/KFCS22EVMS/",404,"https://laurenslatest.com/frozen-lemon-crumb-mousse/"
"http://Edward%20at%20two%20-%20%20Instagram",999,"https://laurenslatest.com/edward-at-two/"
"http://jessicademersphoto.com/",400,"https://laurenslatest.com/edward-at-8-months/"
"https://www.advocare.com/150435851/products/challenge.aspx",999,"https://laurenslatest.com/edward-at-3-months/"
"http://www.dontcallmebetsy.com",400,"https://laurenslatest.com/this-season-of-motherhood-part-i/"
"http://www.adrianmarie.com",400,"https://laurenslatest.com/at-the-hospital-with-eddie/"
"http://midlifemama.ca",999,"https://laurenslatest.com/blogging-became-career/"
"http://https//3bearssweetsntreats.com",999,"https://laurenslatest.com/blogging-became-career/"
"http://moving%20again",999,"https://laurenslatest.com/moved-again/"
"https://www.epiduoforte.com/about-epiduo",999,"https://laurenslatest.com/skincare-make-up-routine/"
"http://www.shkphoto.com/",400,"https://laurenslatest.com/links-and-love-2/"
"https://www.advocare.com/150435851/store/product/a7091-spark-canister",999,"https://laurenslatest.com/links-and-love-2/"
"https://www.cupshe.com/",403,"https://laurenslatest.com/links-and-love-2/"
"http://PAISD.org",503,"https://laurenslatest.com/city-scootering/"
"https://www.meltshop.com/",400,"https://laurenslatest.com/this-week-at-the-brennans-50/"
"http://www.davidburkekitchennyc.com/",403,"https://laurenslatest.com/this-week-at-the-brennans-51/"
"http://Wordpress",999,"https://laurenslatest.com/this-week-at-the-brennans-51/"
"https://hollywoodupholstery.com/custom-drapes-hollywood/",403,"https://laurenslatest.com/this-week-at-the-brennans-49/"
"https://www.amazon.com/Harmony-Gelish-Plum-Done-01417/dp/B006EMFWVK/ref=sr_1_1_s_it",404,"https://laurenslatest.com/this-week-at-the-brennans-46/"
"https://www.westelm.com/products/emmerson-dining-table-g504/",403,"https://laurenslatest.com/our-nyc-apartment/"
"https://www.letterfolk.com/",403,"https://laurenslatest.com/our-nyc-apartment/"
"https://www.friendofafarmer.com/",400,"https://laurenslatest.com/this-week-at-the-brennans-37/"
"https://www.toysrus.com/product",404,"https://laurenslatest.com/this-week-at-the-brennans-37/"
"http://www.wccm.net",403,"https://laurenslatest.com/this-week-at-the-brennans-36/"
"http://.",999,"https://laurenslatest.com/butterfinger-nutter-butter-cheesecake-bars/"
"http://www.rubbermaid.com/Category/Pages/ProductDetail.aspx",404,"https://laurenslatest.com/brookes-room/"
"http://gordonsgreatest.com/",999,"https://laurenslatest.com/brookes-room/"
"http://www.bobgear.com/strollers/revolution-ce",404,"https://laurenslatest.com/im-a-bob-mom/"
"http://www.bobgear.com/infant-car-seats/bob-b-safe",404,"https://laurenslatest.com/im-a-bob-mom/"
"http://www.allcountycontractors.com",403,"https://laurenslatest.com/kitchen-renovation-part-i/"
"http://www.potterybarnkids.com/products/sale-comfort-rocker-and-ottoman/",403,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://compare.ebay.com/like/111007576483",999,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://www.walmart.com/ip/Dorel-Rocking-Chair-Choose-your-Slipcover/13229908",404,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://m.target.com/p/lullaby-glider-rocker-sage-stripe/-/A-10020577",404,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://mumsmakelists.blogspot.co.uk/",404,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://mumsmakelists.blogspot.co.uk/search/label/The%20Friday%20Baby%20Shower",404,"https://laurenslatest.com/pregnancy-update-weeks-30-31/"
"http://www.oregontileandmarble.com/home.html",404,"https://laurenslatest.com/tuesday-things/"
"http://www.zazzle.com/backyard_elephant_posters-228632823011045143",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.zazzle.com/toy_wrench_print-228857166489450085",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.zazzle.com/toy_saw_posters-228514335443385761",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.zazzle.com/toy_screwdriver_posters-228175748977617042",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.zazzle.com/toy_hammer_poster-228392798791673516",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.babybumpbundle.com",400,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://rhiinpink.com",999,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://www.anthropologie.com/anthro/product/home-bath/093615.jsp",403,"https://laurenslatest.com/pregnancy-update-weeks-24-25/"
"http://mollysims.com/blog/post/baby-beauty-homemade-butter-for-stretch-marks",400,"https://laurenslatest.com/pregnancy-update-weeks-2122-23/"
"https://laurenslatest.com/celebrate-the-holidays-through-entertaining/",404,"https://laurenslatest.com/pregnancy-update-20-weeks-its-a-boy/"
"https://laurenslatest.com/white-chocolate-cranberry-bread-pudding-eagle-brand-prize-pack-giveaway/",404,"https://laurenslatest.com/pregnancy-update-20-weeks-its-a-boy/"
"https://laurenslatest.com/nespresso-u-machine-giveaway-5-winners-yall/",404,"https://laurenslatest.com/pregnancy-update-20-weeks-its-a-boy/"
"http://www.makeado.com",403,"https://laurenslatest.com/pregnancy-update-weeks-28-29/"
"http://chocolateandcarrots.com/2012/05/freezer-meals-for-a-new-mom",999,"https://laurenslatest.com/pregnancy-update-weeks-26-27/"
"http://chocolateandcarrots.com/crackersandcarrots/2012/07/hospital-bag-necessities",999,"https://laurenslatest.com/pregnancy-update-weeks-26-27/"
"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/photo-1-copy-2/",404,"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/"
"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/boy/",404,"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/"
"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/girl-2/",404,"https://laurenslatest.com/pregnancy-update-weeks-18-19-boy-or-girl/"
"http://www.japaneseweekend.com",502,"https://laurenslatest.com/happy-news/"
"http://lifeofascott.com",999,"https://laurenslatest.com/happy-news/"
"http://www.milkandlove.com.au/breastfeeding-nursing-tops/",404,"https://laurenslatest.com/pregnancy-update-weeks-16-17/"
"http://astore.amazon.com/golkit-20/detail/B000I1ZWRC",503,"https://laurenslatest.com/how-to-make-kiddies-smile-fall-photo-shoot-of-my-little-one/"
"http://astore.amazon.com/golkit-20/detail/B00007E7JU",503,"https://laurenslatest.com/how-to-make-kiddies-smile-fall-photo-shoot-of-my-little-one/"
"http://astore.amazon.com/golkit-20/detail/B00009R6WT",503,"https://laurenslatest.com/how-to-make-kiddies-smile-fall-photo-shoot-of-my-little-one/"
"http://astore.amazon.com/golkit-20/detail/B003YGME8S",503,"https://laurenslatest.com/how-to-make-kiddies-smile-fall-photo-shoot-of-my-little-one/"
"http://www.kitchenaid.com/shop/major-appliances-1/hoods-and-vents-2/hoods-and-vents-3/-[KXW4436YSS]-402373/KXW4436YSS/",404,"https://laurenslatest.com/my-beautiful-kitchenaid-appliances/"
"http://lifeandkitchen.com",503,"https://laurenslatest.com/my-beautiful-kitchenaid-appliances/"
"http://www.elitegraniteandmarble.com/",999,"https://laurenslatest.com/my-granite-countertops/"
"http://www.oregontileandmarble.com/contact.html",404,"https://laurenslatest.com/my-granite-countertops/"
"http://www.eztileandmarblecountertops.com",500,"https://laurenslatest.com/my-granite-countertops/"
"http://www.granitekitchencountertopsva.com",999,"https://laurenslatest.com/my-granite-countertops/"
"http://www.moen.com/arbor-with-motionsense/chrome-one-handle-high-arc-pulldown-kitchen-faucet/_/R-CONSUMER%3A7594EC",403,"https://laurenslatest.com/my-moen-sink-faucet/"
"http://www.moen.com/1600-series/stainless-steel-16-gauge-single-bowl-sink/_/R-CONSUMER%3AG16100",403,"https://laurenslatest.com/my-moen-sink-faucet/"
"http://www.moen.com/about-moen/smart-innovations/motionsense",403,"https://laurenslatest.com/my-moen-sink-faucet/"
"http://www.superior-physique.com/index.php/2013-10-11-02-48-25",404,"https://laurenslatest.com/meet-my-trainer/"
"https://picasaweb.google.com/lh/photo/9PBNgBZ1SnQhs3bvGvhTrg",404,"https://laurenslatest.com/crispy-mashed-potato-rosettes/"
"http://ordinaryarts.wordpress.com/",410,"https://laurenslatest.com/crispy-mashed-potato-rosettes/"
"http://philandteds.com/us/Products/Push/Promenade2#.U5aLZF5nJ4E",404,"https://laurenslatest.com/philteds-promenade-twin-stroller-review/"
"http://philandteds.com/us/Products/Push/Promenade2/Riding-Options-Chart",404,"https://laurenslatest.com/philteds-promenade-twin-stroller-review/"
"http://philandteds.com/us/Buy/adapt/ride-roll/freerider-stroller-board#.U5aRFV5nJ4E",404,"https://laurenslatest.com/philteds-promenade-twin-stroller-review/"
"http://philandteds.com/us/Products/Push/Promenade2#.U5aRaF5nJ4E",404,"https://laurenslatest.com/philteds-promenade-twin-stroller-review/"
"http://www.calliemaephotography.com",999,"https://laurenslatest.com/family-photos-2/"
"http://www.dsw.com/shoe/audrey+brooke+walta+wedge+sandal",999,"https://laurenslatest.com/family-photos-2/"
"http://blog.thefruitcompany.com/",403,"https://laurenslatest.com/pomegranate-salsa/"
"http://www.bhg.com/blogs/delish-dish/2013/02/11/in-season-eats-goat-cheese-toasts/",404,"https://laurenslatest.com/goat-cheese-grapefruit-toasts/"
"http://www.rusticpapers.com",400,"https://laurenslatest.com/jalapeno-queso-fundido/"
"http://picky-palate.com/2011/09/12/bacon-parmesan-spaghetti-with-asparagus-corn-and-heirloom-tomatoes/",404,"https://laurenslatest.com/spaghetti-with-bacon-brussels-sprouts-and-artichokes-oh-yeah/"
"http://www.skye-loves.com",403,"https://laurenslatest.com/spaghetti-with-bacon-brussels-sprouts-and-artichokes-oh-yeah/"
"https://laurenslatest.com/tailgaiting-football-party-giveaway/",404,"https://laurenslatest.com/the-best-super-bowl-recipes/"
"https://laurenslatest.com/superbowl-food-the-famous-white-chicken-chili/",404,"https://laurenslatest.com/bacon-wrapped-blue-cheese-stuffed-bbq-chicken-bites-football-food/"
"https://picasaweb.google.com/lh/photo/MEevoTV2ZclTUohStx7lyA",404,"https://laurenslatest.com/confetti-pizza/"
"https://picasaweb.google.com/lh/photo/t1vKOqbqA4YLADhCIU65-A",404,"https://laurenslatest.com/pepperoni-pizza-scones/"
"http://www.shugfamily.blogspot.com",404,"https://laurenslatest.com/pepperoni-pizza-scones/"
"http://baileysrange.com/",400,"https://laurenslatest.com/maple-bacon-rice-krispie-treats/"
"http://www.cafecarol.com",403,"https://laurenslatest.com/orange-cranberry-crinkle-cookies/"
"http://www.catherinelovesstamps.com",403,"https://laurenslatest.com/soft-and-chewy-gingerbread-bars-cream-cheese-frosting/"
"http://www.cakesbychichi.co.uk",403,"https://laurenslatest.com/soft-and-chewy-gingerbread-bars-cream-cheese-frosting/"
"https://laurenslatest.com/jalapeno-popper-buffalo-chicken-macaroni-and-cheese/2221-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/fluffernutter-brownies-guest-post-from-miss-in-the-kitchen/2215-revision-4/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/cookies-n-cream-brownie-bars/2207-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/guest-post-peach-crumble-for-one-from-the-avid-appetite/2201-revision-6/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/thai-chicken-bites/2191-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/fail-proof-pizza-dough-and-cheesy-garlic-bread-sticks-just-like-in-restaurants/2169-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/smore-doughnuts/2158-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/veggie-ham-cheese-rice-bake/2152-revision-6/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/coconut-lime-dessert-shots/2142-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/individual-blackberry-pies/2121-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/parmesan-polenta-cakes-with-mushroom-sausage-hash/2113-revision/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"https://laurenslatest.com/snickers-stuffed-loaded-peanut-butter-oatmeal-cookies/3232-revision-5/",404,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"http://www.bethmchenry.com",403,"https://laurenslatest.com/pomegranate-white-chocolate-sugar-cookies-land-olakes-prize-pack-giveaway/"
"http://Www.everydaydessertsblog.blogspot.com",404,"https://laurenslatest.com/chewy-double-chocolate-oreo-chunk-cookies/"
"https://picasaweb.google.com/lh/photo/tXd7HeOAYLpUouK-MHOPww",404,"https://laurenslatest.com/reeses-pieces-double-chocolate-cookies/"
"https://picasaweb.google.com/lh/photo/1dcpR6LnYLkgubp1TIOcKA",404,"https://laurenslatest.com/reeses-pieces-double-chocolate-cookies/"
"https://picasaweb.google.com/lh/photo/jg9jF93uHfnk63vjBwD_Tg",404,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"https://picasaweb.google.com/lh/photo/h264Sj0V1NEdof5nFlVd6w",404,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"https://picasaweb.google.com/lh/photo/bae7SVPBxI3pzot1fcAApw",404,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"https://picasaweb.google.com/lh/photo/JW9R-nJOMko3383_qYGANw",404,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"http://fromtheheartsof.blogspot.com",404,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"http://ingoodtasteblog.net/",999,"https://laurenslatest.com/slice-n-bake-chewy-sugar-cookies/"
"http://www.jeffersonnutrition.com/",403,"https://laurenslatest.com/3-month-diet-and-exercise-update/"
"http://astore.amazon.com/golkit-20/detail/B00004SZ7K",503,"https://laurenslatest.com/st-patricks-day-recipe-minty-squares-yum/"
"http://cookware.lecreuset.com/cookware/product_Signature-5-qt.-Braiser_10151_-1_20002_59120_21058",999,"https://laurenslatest.com/cuban-pork-sliders-a-giveaway/"
"http://cookware.lecreuset.com/cookware/TopCategoriesDisplay",999,"https://laurenslatest.com/cuban-pork-sliders-a-giveaway/"
"http://www.fearlesshomemaker.com/2012/03/malted-chocolate-cookies/",400,"https://laurenslatest.com/cuban-pork-sliders-a-giveaway/"
"http://chocolateandcarrots.com/2012/03/two-peas-in-a-pod-sugar-cookies-brookes-virtual-baby-shower",999,"https://laurenslatest.com/cuban-pork-sliders-a-giveaway/"
"http://www.lifeundeveloped.com/2012/03/13/green-pea-pesto-crostini/",403,"https://laurenslatest.com/cuban-pork-sliders-a-giveaway/"
"https://www.advocare.com/150435851/MemberHome.aspx",999,"https://laurenslatest.com/advocare-fiber-muffins/"
